Date,ITK,sti,spy,Google Trends Index,Unemployment,Public Holiday,Rainfall,Temperature,COVID Cases,,,,
9/2/2018,12,3377.23999,261.5,0,2.9,0,0,26.3,0,,,,
10/2/2018,7,3377.23999,261.5,178,2.9,0,0,26.2,0,,,,
12/2/2018,17,3384.97998,265.339996,0,2.9,0,0,27.2,0,,,,
13/2/2018,11,3415.070068,266,78,2.9,0,0,27,0,,,,
14/2/2018,11,3402.860107,269.589996,0,2.9,0,0,26.8,0,,,,
15/2/2018,6,3443.51001,273.029999,0,2.9,0,0.2,27.3,0,,,,
19/2/2018,9,3487.879883,273.109985,0,2.9,0,0,27.5,0,,,,
20/2/2018,15,3476.530029,271.399994,77,2.9,0,0,28,0,,,,
21/2/2018,22,3516.22998,270.049988,76,2.9,0,0,28,0,,,,
22/2/2018,9,3488.459961,270.399994,0,2.9,0,0,28.2,0,,,,
23/2/2018,9,3533.219971,274.709991,0,2.9,0,0.8,28.1,0,,,,
24/2/2018,4,3533.219971,274.709991,0,2.9,0,0.2,26.1,0,,,,
26/2/2018,7,3555.850098,277.899994,0,2.9,0,0,27.5,0,,,,
27/2/2018,18,3540.389893,274.429993,0,2.9,0,0,27.6,0,,,,
28/2/2018,16,3517.939941,271.649994,0,2.9,0,0,28.4,0,,,,
1/3/2018,12,3513.850098,267.700012,100,2.9,0,0,28.1,0,,,,
2/3/2018,11,3479.199951,269.079987,52,2.9,0,3.2,27.8,0,,,,
3/3/2018,3,3479.199951,269.079987,58,2.9,0,0,28.6,0,,,,
5/3/2018,19,3438.610107,272.190002,0,2.9,0,0,28.6,0,,,,
6/3/2018,13,3491.919922,272.880005,0,2.9,0,0,28.7,0,,,,
7/3/2018,16,3450.689941,272.779999,50,2.9,0,5.8,26.4,0,,,,
8/3/2018,12,3480.439941,274.100006,0,2.9,0,0.6,26.6,0,,,,
9/3/2018,7,3485.570068,278.869995,0,2.9,0,0,28.4,0,,,,
10/3/2018,4,3485.570068,278.869995,59,2.9,0,15.2,27.3,0,,,,
12/3/2018,3,3540.189941,278.519989,49,2.9,0,0,28,0,,,,
13/3/2018,15,3553.72998,276.720001,150,2.9,0,0,28.2,0,,,,
14/3/2018,14,3539.409912,275.299988,0,2.9,0,0,28.3,0,,,,
15/3/2018,18,3517.72998,275,0,2.9,0,0,28.5,0,,,,
16/3/2018,12,3512.139893,274.200012,0,2.9,0,0,28.7,0,,,,
17/3/2018,2,3512.139893,274.200012,0,2.9,0,0,28.9,0,,,,
18/3/2018,0,3512.139893,274.200012,0,2.9,0,0,28.8,0,,,,
19/3/2018,14,3498.290039,270.48999,0,2.9,0,0,28.9,0,,,,
20/3/2018,14,3513.310059,270.950012,0,2.9,0,0,28.9,0,,,,
21/3/2018,10,3511.129883,270.429993,50,2.9,0,0,28,0,,,,
22/3/2018,16,3491.370117,263.670013,51,2.9,0,0,29,0,,,,
23/3/2018,15,3421.389893,258.049988,53,2.9,0,0,28.8,0,,,,
24/3/2018,2,3421.389893,258.049988,0,2.9,0,0,28.3,0,,,,
26/3/2018,12,3412.459961,265.109985,0,2.9,0,0,28.5,0,,,,
27/3/2018,21,3439.350098,260.600006,51,2.9,0,10.2,25.4,0,,,,
28/3/2018,8,3382.780029,259.829987,0,2.9,0,1.2,26.9,0,,,,
29/3/2018,15,3427.969971,263.149994,54,2.9,0,0.2,26.7,0,,,,
30/3/2018,0,3427.969971,263.149994,0,2.9,1,0.8,26.9,0,,,,
31/3/2018,5,3427.969971,263.149994,0,2.9,0,0.4,27.9,0,,,,
2/4/2018,19,3430.76001,257.470001,44,2.9,0,0,28.5,0,,,,
3/4/2018,6,3412.149902,260.769989,44,2.9,0,0,28.7,0,,,,
4/4/2018,10,3339.699951,263.559998,0,2.9,0,0,28.6,0,,,,
5/4/2018,12,3405.649902,265.640015,0,2.9,0,0,28.7,0,,,,
6/4/2018,15,3442.5,259.720001,0,2.9,0,3.8,28.1,0,,,,
7/4/2018,2,3442.5,259.720001,0,2.9,0,1.4,28.2,0,,,,
9/4/2018,9,3449.959961,261,130,2.9,0,0,29.1,0,,,,
10/4/2018,19,3466.379883,265.149994,43,2.9,0,0,28.7,0,,,,
11/4/2018,19,3479.76001,263.76001,0,2.9,0,0,29.3,0,,,,
12/4/2018,11,3468.610107,265.929993,43,2.9,0,0,29.7,0,,,,
13/4/2018,16,3501.300049,265.149994,45,2.9,0,0,29.7,0,,,,
14/4/2018,6,3501.300049,265.149994,51,2.9,0,0.4,28.4,0,,,,
16/4/2018,10,3497.189941,267.329987,44,2.9,0,1.6,26.6,0,,,,
17/4/2018,16,3498.199951,270.190002,131,2.9,0,0.2,28.8,0,,,,
18/4/2018,15,3557.820068,270.390015,0,2.9,0,0,29,0,,,,
19/4/2018,7,3598.72998,268.890015,88,2.9,0,0.6,28.2,0,,,,
20/4/2018,13,3573.379883,266.609985,0,2.9,0,0,28.5,0,,,,
21/4/2018,3,3573.379883,266.609985,0,2.9,0,0.2,27.6,0,,,,
23/4/2018,9,3579.540039,266.570007,0,2.9,0,7.4,27.6,0,,,,
24/4/2018,14,3584.560059,262.980011,129,2.9,0,0,28.7,0,,,,
25/4/2018,12,3568.01001,263.630005,0,2.9,0,0,30.2,0,,,,
26/4/2018,14,3570.02002,266.309998,0,2.9,0,14,28.4,0,,,,
27/4/2018,15,3577.209961,266.559998,0,2.9,0,12,26.5,0,,,,
28/4/2018,2,3577.209961,266.559998,0,2.9,0,0.2,27.7,0,,,,
30/4/2018,7,3613.929932,264.51001,0,2.9,0,4.6,29.1,0,,,,
2/5/2018,10,3615.280029,263.200012,47,2.9,0,0.6,28,0,,,,
3/5/2018,19,3575.679932,262.619995,0,2.9,0,14.2,28.5,0,,,,
4/5/2018,9,3545.379883,266.019989,49,2.9,0,0,29.3,0,,,,
5/5/2018,2,3545.379883,266.019989,0,2.9,0,0,29.5,0,,,,
7/5/2018,7,3532.860107,266.920013,0,2.9,0,0,29.5,0,,,,
8/5/2018,14,3543.169922,266.920013,0,2.9,0,0,30.1,0,,,,
9/5/2018,18,3548.540039,269.5,0,2.9,0,0,30.4,0,,,,
10/5/2018,12,3537.590088,272.019989,0,2.9,0,0,29.4,0,,,,
11/5/2018,14,3570.169922,272.850006,48,2.9,0,0,29.7,0,,,,
12/5/2018,8,3570.169922,272.850006,0,2.9,0,0.2,30,0,,,,
14/5/2018,13,3562.459961,272.980011,94,2.9,0,0,28.9,0,,,,
15/5/2018,5,3540.22998,271.100006,48,2.9,0,0.8,29.1,0,,,,
16/5/2018,6,3533.050049,272.23999,0,2.9,0,5,28,0,,,,
17/5/2018,12,3536.76001,272.01001,0,2.9,0,0,29.1,0,,,,
18/5/2018,17,3529.27002,271.329987,0,2.9,0,1.2,28.5,0,,,,
19/5/2018,3,3529.27002,271.329987,0,2.9,0,3,27.9,0,,,,
21/5/2018,16,3548.22998,273.369995,0,2.9,0,1,28.8,0,,,,
22/5/2018,13,3543.179932,272.609985,47,2.9,0,0,28.9,0,,,,
23/5/2018,15,3496.27002,273.359985,0,2.9,0,35.4,27.2,0,,,,
24/5/2018,14,3528.919922,272.799988,48,2.9,0,0.8,28.3,0,,,,
25/5/2018,10,3513.22998,272.149994,0,2.9,0,0,29.1,0,,,,
26/5/2018,3,3513.22998,272.149994,0,2.9,0,10,27.8,0,,,,
28/5/2018,9,3518.47998,272.149994,98,2.9,0,47.4,27.4,0,,,,
30/5/2018,16,3443.949951,272.609985,48,2.9,0,0.2,27.9,0,,,,
31/5/2018,15,3428.179932,270.940002,49,2.9,0,2.8,27.3,0,,,,
1/6/2018,12,3427.51001,273.600006,0,2.9,0,24.2,27.9,0,,,,
2/6/2018,9,3427.51001,273.600006,0,2.9,0,46.8,27.2,0,,,,
4/6/2018,11,3467.47998,274.899994,0,2.9,0,0.4,29.7,0,,,,
5/6/2018,16,3483.159912,275.100006,0,2.9,0,0,29.5,0,,,,
6/6/2018,17,3467.810059,277.399994,0,2.9,0,0,30.2,0,,,,
7/6/2018,7,3473.080078,277.369995,86,2.9,0,0,30.3,0,,,,
8/6/2018,10,3436.370117,278.190002,0,2.9,0,3.8,29.2,0,,,,
9/6/2018,4,3436.370117,278.190002,0,2.9,0,0,29.3,0,,,,
11/6/2018,11,3441.689941,278.559998,0,2.9,0,0,30.2,0,,,,
12/6/2018,9,3430.689941,278.920013,0,2.9,0,0,29.9,0,,,,
13/6/2018,4,3392.51001,278.029999,0,2.9,0,1.4,28.5,0,,,,
14/6/2018,7,3356.72998,278.730011,0,2.9,0,3.2,29.1,0,,,,
16/6/2018,5,3356.72998,277.130005,100,2.9,0,0,29.3,0,,,,
18/6/2018,8,3324.040039,276.559998,81,2.9,0,9.4,28.4,0,,,,
19/6/2018,7,3301.350098,275.5,0,2.9,0,0.6,27.9,0,,,,
20/6/2018,6,3315.899902,275.970001,80,2.9,0,21.2,27.1,0,,,,
21/6/2018,9,3300,274.23999,0,2.9,0,0.6,27.7,0,,,,
22/6/2018,7,3287.399902,274.73999,0,2.9,0,0,28.6,0,,,,
23/6/2018,6,3287.399902,274.73999,0,2.9,0,0.6,27.4,0,,,,
25/6/2018,12,3260.840088,271,0,2.9,0,15.2,26.8,0,,,,
26/6/2018,14,3280.870117,271.600006,81,2.9,0,31.4,27,0,,,,
27/6/2018,10,3254.77002,269.350006,0,2.9,0,10.6,26,0,,,,
28/6/2018,7,3257.570068,270.890015,160,2.9,0,0,28.1,0,,,,
29/6/2018,10,3268.699951,271.279999,0,2.9,0,6,26.3,0,,,,
30/6/2018,5,3268.699951,271.279999,0,2.9,0,0,28.1,0,,,,
2/7/2018,7,3238.939941,271.859985,0,2.9,0,0,27.5,0,,,,
3/7/2018,17,3235.899902,270.899994,47,2.9,0,31.4,27.3,0,,,,
4/7/2018,22,3244.889893,270.899994,47,2.9,0,0,28.3,0,,,,
5/7/2018,17,3256.709961,273.109985,96,2.9,0,0,28.9,0,,,,
6/7/2018,8,3191.820068,275.420013,0,2.9,0,0,28.8,0,,,,
7/7/2018,3,3191.820068,275.420013,0,2.9,0,32.4,28.4,0,,,,
9/7/2018,15,3228.820068,277.899994,47,2.9,0,0,28.8,0,,,,
10/7/2018,13,3274.830078,278.899994,0,2.9,0,13.8,26.9,0,,,,
11/7/2018,9,3249.080078,276.859985,0,2.9,0,0,28.2,0,,,,
12/7/2018,10,3253.01001,279.369995,50,2.9,0,0,29.1,0,,,,
13/7/2018,13,3260.350098,279.589996,51,2.9,0,0,29,0,,,,
14/7/2018,2,3260.350098,279.589996,0,2.9,0,19.2,28.5,0,,,,
16/7/2018,18,3232.790039,279.339996,200,2.9,0,0,29,0,,,,
17/7/2018,11,3239.639893,280.470001,98,2.9,0,0,29.1,0,,,,
18/7/2018,16,3240.5,281.059998,51,2.9,0,0,29.2,0,,,,
19/7/2018,13,3277.580078,280,50,2.9,0,8,28.2,0,,,,
20/7/2018,10,3297.830078,279.679993,0,2.9,0,1,29,0,,,,
21/7/2018,3,3297.830078,279.679993,0,2.9,0,0,28.6,0,,,,
23/7/2018,11,3293.709961,280.200012,49,2.9,0,0,29.7,0,,,,
24/7/2018,19,3292.649902,281.609985,0,2.9,0,0,29.5,0,,,,
25/7/2018,8,3326.830078,284.01001,0,2.9,0,5.2,27.7,0,,,,
26/7/2018,6,3328.600098,283.339996,0,2.9,0,0,28.3,0,,,,
27/7/2018,14,3324.97998,281.420013,51,2.9,0,0,29.2,0,,,,
28/7/2018,4,3324.97998,281.420013,59,2.9,0,0,29.6,0,,,,
30/7/2018,8,3307.149902,279.950012,50,2.9,0,4.8,27.4,0,,,,
31/7/2018,16,3319.850098,281.329987,97,2.9,0,0,27.8,0,,,,
1/8/2018,11,3328.949951,280.859985,85,2.9,0,4.2,26.4,0,,,,
2/8/2018,9,3286.320068,282.390015,0,2.9,0,0,28.1,0,,,,
3/8/2018,9,3265.72998,283.600006,178,2.9,0,0,28.6,0,,,,
4/8/2018,7,3265.72998,283.600006,0,2.9,0,27.2,28.1,0,,,,
6/8/2018,8,3285.340088,284.640015,0,2.9,0,0,28.8,0,,,,
7/8/2018,14,3340,285.579987,0,2.9,0,0,28.3,0,,,,
8/8/2018,9,3326.73999,285.459991,0,2.9,0,6.8,26.6,0,,,,
10/8/2018,10,3284.780029,283.160004,0,2.9,0,0,29.2,0,,,,
11/8/2018,5,3284.780029,283.160004,100,2.9,0,0,29.1,0,,,,
13/8/2018,13,3245.340088,282.100006,0,2.9,0,0,29.6,0,,,,
14/8/2018,15,3242.870117,283.899994,84,2.9,0,0,29.8,0,,,,
15/8/2018,11,3234.120117,281.779999,84,2.9,0,0,29.6,0,,,,
16/8/2018,12,3211.929932,284.059998,0,2.9,0,0,29.4,0,,,,
17/8/2018,17,3209.439941,285.059998,83,2.9,0,3,28.2,0,,,,
18/8/2018,1,3209.439941,285.059998,0,2.9,0,0,29.1,0,,,,
20/8/2018,10,3204.709961,285.670013,85,2.9,0,0,29.4,0,,,,
21/8/2018,18,3199.889893,286.339996,85,2.9,0,0,29.2,0,,,,
23/8/2018,13,3249.889893,285.790009,0,2.9,0,5,28.4,0,,,,
24/8/2018,9,3213,287.51001,88,2.9,0,34.6,26.9,0,,,,
25/8/2018,5,3213,287.51001,0,2.9,0,0,27.6,0,,,,
27/8/2018,13,3225.620117,289.779999,0,2.9,0,0,29.1,0,,,,
28/8/2018,10,3247.550049,289.920013,0,2.9,0,0,28.6,0,,,,
29/8/2018,14,3243.919922,291.480011,0,2.9,0,0,28.2,0,,,,
30/8/2018,14,3225.719971,290.299988,85,2.9,0,6,28.2,0,,,,
31/8/2018,10,3213.47998,290.309998,0,2.9,0,0.2,28,0,,,,
1/9/2018,3,3213.47998,290.309998,100,2.9,0,0,28.1,0,,,,
3/9/2018,7,3207.199951,290.309998,0,2.9,0,2.6,27.7,0,,,,
4/9/2018,11,3210.51001,289.809998,86,2.9,0,27.8,26,0,,,,
5/9/2018,15,3156.280029,289.029999,0,2.9,0,0,27.5,0,,,,
6/9/2018,7,3147.689941,288.160004,0,2.9,0,0,28.3,0,,,,
7/9/2018,7,3134.389893,287.600006,0,2.9,0,6,26.7,0,,,,
8/9/2018,4,3134.389893,287.600006,200,2.9,0,45,26.7,0,,,,
10/9/2018,8,3120.919922,288.100006,252,2.9,0,2.4,27.3,0,,,,
11/9/2018,9,3109.909912,289.049988,0,2.9,0,1,26.5,0,,,,
12/9/2018,7,3124.649902,289.119995,85,2.9,0,0,27.6,0,,,,
13/9/2018,11,3131.77002,290.829987,85,2.9,0,0,29,0,,,,
14/9/2018,15,3161.419922,290.880005,87,2.9,0,0,29,0,,,,
15/9/2018,5,3161.419922,290.880005,99,2.9,0,0,28.7,0,,,,
17/9/2018,14,3141.399902,289.339996,0,2.9,0,0,28.9,0,,,,
18/9/2018,20,3139.340088,290.910004,0,2.9,0,1.2,27.6,0,,,,
19/9/2018,16,3176.570068,291.220001,85,2.9,0,0.2,27.3,0,,,,
20/9/2018,10,3180.429932,293.579987,86,2.9,0,3.6,26.8,0,,,,
21/9/2018,12,3217.679932,291.98999,88,2.9,0,26,26.5,0,,,,
22/9/2018,4,3217.679932,291.98999,0,2.9,0,5.6,27.1,0,,,,
24/9/2018,22,3219.159912,291.019989,86,2.9,0,0,28.9,0,,,,
25/9/2018,13,3236.080078,290.75,0,2.9,0,0,29,0,,,,
26/9/2018,12,3239.100098,289.880005,0,2.9,0,0,28.7,0,,,,
27/9/2018,13,3236.26001,290.690002,0,2.9,0,0,29.4,0,,,,
28/9/2018,14,3257.050049,290.720001,88,2.9,0,0,29.5,0,,,,
29/9/2018,2,3257.050049,290.720001,0,2.9,0,0,29.3,0,,,,
1/10/2018,8,3255.459961,291.730011,0,3,0,0,29.5,0,,,,
2/10/2018,16,3242.649902,291.559998,55,3,0,0,29.5,0,,,,
3/10/2018,6,3267.399902,291.720001,0,3,0,0,29.7,0,,,,
4/10/2018,8,3231.590088,289.440002,110,3,0,0,30.1,0,,,,
5/10/2018,11,3209.790039,287.820007,59,3,0,0,29.9,0,,,,
6/10/2018,0,3209.790039,287.820007,0,3,0,8.8,28.3,0,,,,
8/10/2018,5,3181.449951,287.820007,57,3,0,4.8,27.4,0,,,,
9/10/2018,15,3166.600098,287.399994,0,3,0,45.4,26.8,0,,,,
10/10/2018,10,3131.47998,278.299988,0,3,0,60.6,26.5,0,,,,
11/10/2018,12,3047.389893,272.170013,0,3,0,1.2,27,0,,,,
12/10/2018,9,3069.169922,275.950012,60,3,0,58.8,26.2,0,,,,
13/10/2018,5,3069.169922,275.950012,67,3,0,2.4,26.6,0,,,,
15/10/2018,14,3045.969971,274.399994,0,3,0,0,28,0,,,,
16/10/2018,13,3034.310059,280.399994,0,3,0,0,27.8,0,,,,
17/10/2018,11,3071.100098,280.450012,0,3,0,8.2,27.4,0,,,,
18/10/2018,13,3069.669922,276.399994,0,3,0,4.6,26.9,0,,,,
19/10/2018,13,3062.51001,276.25,60,3,0,4.8,28.2,0,,,,
20/10/2018,3,3062.51001,276.25,0,3,0,9.2,28.8,0,,,,
22/10/2018,9,3078.060059,275.01001,112,3,0,0,28.7,0,,,,
23/10/2018,10,3031.389893,273.609985,56,3,0,0,27.9,0,,,,
24/10/2018,7,3032.080078,265.320007,0,3,0,0.8,27.5,0,,,,
25/10/2018,17,3012.840088,270.079987,0,3,0,0,27.4,0,,,,
26/10/2018,10,2972.02002,265.329987,0,3,0,0,28.6,0,,,,
27/10/2018,6,2972.02002,265.329987,58,3,0,3.6,27.6,0,,,,
29/10/2018,11,2981.540039,263.859985,200,3,0,0.4,27.9,0,,,,
30/10/2018,12,2966.449951,267.769989,108,3,0,0.4,28.3,0,,,,
31/10/2018,11,3018.800049,270.630005,108,3,0,0,27.6,0,,,,
1/11/2018,12,3060.850098,273.51001,0,3,0,0.2,26.4,0,,,,
2/11/2018,10,3116.389893,271.890015,0,3,0,7.8,26.8,0,,,,
3/11/2018,4,3116.389893,271.890015,0,3,0,0.4,27.5,0,,,,
5/11/2018,4,3060.620117,273.390015,0,3,0,0.4,27.8,0,,,,
7/11/2018,13,3065.360107,281.01001,80,3,0,12,27.7,0,,,,
8/11/2018,20,3093.23999,280.5,82,3,0,5.4,27.5,0,,,,
9/11/2018,13,3077.969971,277.76001,0,3,0,1.6,26.8,0,,,,
10/11/2018,1,3077.969971,277.76001,95,3,0,0,27.6,0,,,,
12/11/2018,4,3068.149902,272.570007,0,3,0,12.4,27.5,0,,,,
13/11/2018,9,3053.600098,272.059998,82,3,0,2.4,27.1,0,,,,
14/11/2018,12,3043.189941,270.200012,170,3,0,2,27.7,0,,,,
15/11/2018,11,3054.530029,273.019989,84,3,0,4.6,26.6,0,,,,
16/11/2018,10,3083.600098,273.730011,89,3,0,0.8,27.6,0,,,,
17/11/2018,2,3083.600098,273.730011,100,3,0,18.4,27.2,0,,,,
19/11/2018,14,3065.070068,269.100006,84,3,0,20.6,26.9,0,,,,
20/11/2018,10,3026.98999,264.119995,0,3,0,4,27.7,0,,,,
21/11/2018,10,3038.649902,265.019989,0,3,0,13.2,26.4,0,,,,
22/11/2018,16,3041.379883,265.019989,0,3,0,2,26.9,0,,,,
23/11/2018,18,3052.48999,263.25,0,3,0,4,27.5,0,,,,
24/11/2018,2,3052.48999,263.25,99,3,0,0,28.2,0,,,,
26/11/2018,4,3093.379883,267.5,0,3,0,14.4,27.5,0,,,,
27/11/2018,15,3090.399902,268.399994,84,3,0,9.6,26.6,0,,,,
28/11/2018,12,3094.47998,274.579987,0,3,0,0,28.2,0,,,,
29/11/2018,15,3109.439941,273.980011,85,3,0,5.6,28,0,,,,
30/11/2018,10,3117.610107,275.649994,88,3,0,7.6,27.3,0,,,,
1/12/2018,5,3117.610107,275.649994,58,3,0,7,27,0,,,,
3/12/2018,6,3190.620117,279.299988,98,3,0,2.6,26.9,0,,,,
4/12/2018,11,3167.790039,270.25,0,3,0,0,27.8,0,,,,
5/12/2018,10,3155.919922,270.25,0,3,0,2.8,27.6,0,,,,
6/12/2018,12,3115.52002,269.839996,97,3,0,4.6,27.1,0,,,,
7/12/2018,12,3111.120117,263.570007,0,3,0,1,27.4,0,,,,
8/12/2018,1,3111.120117,263.570007,0,3,0,0,28.1,0,,,,
10/12/2018,14,3072.439941,264.070007,100,3,0,0.2,27.4,0,,,,
11/12/2018,14,3059.280029,264.130005,0,3,0,33.2,26.6,0,,,,
12/12/2018,6,3099.98999,265.459991,0,3,0,0.2,27.3,0,,,,
13/12/2018,12,3111.080078,265.369995,0,3,0,0,26.5,0,,,,
14/12/2018,2,3077.090088,260.470001,0,3,0,0,26.9,0,,,,
15/12/2018,1,3077.090088,260.470001,0,3,0,0,27.2,0,,,,
17/12/2018,4,3114.25,255.360001,0,3,0,0,27.3,0,,,,
18/12/2018,12,3045.540039,255.080002,0,3,0,0.2,27.9,0,,,,
19/12/2018,8,3058.649902,251.259995,104,3,0,0.2,28,0,,,,
20/12/2018,11,3050.620117,247.169998,53,3,0,15.6,27.4,0,,,,
21/12/2018,9,3046.040039,240.699997,0,3,0,3.2,27.5,0,,,,
22/12/2018,7,3046.040039,240.699997,0,3,0,0,28.1,0,,,,
24/12/2018,8,3051.060059,234.339996,0,3,0,0,28.1,0,,,,
26/12/2018,10,3011.149902,246.179993,0,3,0,0.2,28.6,0,,,,
27/12/2018,8,3044.73999,248.070007,0,3,0,0,27.9,0,,,,
28/12/2018,11,3053.429932,247.75,0,3,0,0,29.2,0,,,,
29/12/2018,3,3053.429932,247.75,0,3,0,0,28.4,0,,,,
31/12/2018,11,3068.76001,249.919998,54,3,0,39.2,27.1,0,,,,
2/1/2019,17,3038.889893,250.179993,0,3.1,0,0,29.1,0,,,,
3/1/2019,11,3012.879883,244.210007,49,3.1,0,0,29.6,0,,,,
4/1/2019,15,3059.22998,252.389999,0,3.1,0,0,29.7,0,,,,
5/1/2019,2,3059.22998,252.389999,0,3.1,0,0,28,0,,,,
7/1/2019,12,3102.800049,254.380005,0,3.1,0,0,28.9,0,,,,
8/1/2019,19,3122.939941,256.769989,96,3.1,0,0.6,28.2,0,,,,
9/1/2019,13,3158.070068,257.970001,0,3.1,0,0,28.5,0,,,,
10/1/2019,12,3183.51001,258.880005,49,3.1,0,0,28.6,0,,,,
11/1/2019,11,3198.649902,258.980011,0,3.1,0,5.8,27.9,0,,,,
12/1/2019,4,3198.649902,258.980011,0,3.1,0,0,28.1,0,,,,
14/1/2019,6,3173.459961,257.399994,0,3.1,0,0,27.9,0,,,,
15/1/2019,9,3212.300049,260.350006,0,3.1,0,0,28.3,0,,,,
16/1/2019,10,3229.110107,260.980011,49,3.1,0,0,28.1,0,,,,
17/1/2019,7,3214.439941,262.959991,96,3.1,0,16.2,26.9,0,,,,
18/1/2019,17,3224.340088,266.459991,100,3.1,0,38.2,25.8,0,,,,
19/1/2019,0,3224.340088,266.459991,0,3.1,0,0,27.2,0,,,,
21/1/2019,9,3220.560059,266.459991,0,3.1,0,1.4,27.8,0,,,,
22/1/2019,9,3192.709961,262.859985,48,3.1,0,0,27.6,0,,,,
23/1/2019,13,3171.110107,263.410004,46,3.1,0,0.2,28,0,,,,
24/1/2019,11,3190.72998,263.549988,47,3.1,0,0,27.6,0,,,,
25/1/2019,7,3202.25,265.779999,49,3.1,0,0.4,27.2,0,,,,
26/1/2019,1,3202.25,265.779999,0,3.1,0,0,27.4,0,,,,
28/1/2019,17,3199.5,263.76001,48,3.1,0,0.6,26.8,0,,,,
29/1/2019,15,3187.689941,263.410004,0,3.1,0,0.2,27.8,0,,,,
30/1/2019,18,3174.379883,267.579987,0,3.1,0,0,27.8,0,,,,
31/1/2019,16,3190.169922,269.929993,0,3.1,0,0,27.6,0,,,,
1/2/2019,20,3188.679932,270.059998,41,3.1,0,0,28.1,0,,,,
2/2/2019,2,3188.679932,270.059998,48,3.1,0,0.2,28.2,0,,,,
4/2/2019,13,3184.560059,271.959991,47,3.1,0,0,28.7,0,,,,
7/2/2019,14,3200.639893,270.140015,0,3.1,0,0,28.1,0,,,,
8/2/2019,15,3202.040039,270.470001,42,3.1,0,0,28.7,0,,,,
9/2/2019,4,3202.040039,270.470001,46,3.1,0,0,28.8,0,,,,
11/2/2019,18,3206.27002,270.619995,0,3.1,0,0,27.7,0,,,,
12/2/2019,14,3201.149902,274.100006,0,3.1,0,0,28.3,0,,,,
13/2/2019,19,3244.77002,274.98999,0,3.1,0,0,28.8,0,,,,
14/2/2019,13,3253.159912,274.380005,0,3.1,0,0,28.5,0,,,,
15/2/2019,20,3239.73999,277.369995,0,3.1,0,0,27.9,0,,,,
16/2/2019,5,3239.73999,277.369995,0,3.1,0,0,28.2,0,,,,
17/2/2019,1,3239.73999,277.369995,0,3.1,0,9.2,27.2,0,,,,
18/2/2019,20,3265.969971,277.369995,37,3.1,0,8.6,26.8,0,,,,
19/2/2019,19,3259.800049,277.850006,0,3.1,0,13.4,28,0,,,,
20/2/2019,19,3278.379883,278.410004,0,3.1,0,0,28.2,0,,,,
21/2/2019,13,3277.909912,277.420013,75,3.1,0,0,28.6,0,,,,
22/2/2019,12,3269.899902,279.140015,38,3.1,0,0,28.6,0,,,,
23/2/2019,5,3269.899902,279.140015,0,3.1,0,0,28.3,0,,,,
25/2/2019,16,3272.350098,279.519989,0,3.1,0,0,28.6,0,,,,
26/2/2019,18,3261.659912,279.320007,151,3.1,0,0,28.7,0,,,,
27/2/2019,15,3250.02002,279.200012,76,3.1,0,0.2,28,0,,,,
28/2/2019,26,3212.689941,278.679993,38,3.1,0,0,28.3,0,,,,
1/3/2019,11,3220.399902,280.420013,46,3.1,0,0,28.5,0,,,,
2/3/2019,3,3220.399902,280.420013,0,3.1,0,0,28.4,0,,,,
4/3/2019,20,3251.080078,279.399994,0,3.1,0,0,28.1,0,,,,
5/3/2019,15,3234.070068,279.019989,0,3.1,0,0,28.8,0,,,,
6/3/2019,10,3222.840088,277.329987,0,3.1,0,0,28.5,0,,,,
7/3/2019,16,3229.47998,275.01001,0,3.1,0,0,29.4,0,,,,
8/3/2019,14,3195.870117,274.459991,45,3.1,0,0,29.3,0,,,,
9/3/2019,5,3195.870117,274.459991,51,3.1,0,0,29.2,0,,,,
11/3/2019,12,3191.419922,278.440002,0,3.1,0,25.8,27.4,0,,,,
12/3/2019,14,3212.25,279.48999,0,3.1,0,1.2,28.2,0,,,,
13/3/2019,17,3195.590088,281.339996,0,3.1,0,0,28.9,0,,,,
14/3/2019,14,3197.919922,281.160004,0,3.1,0,0,28.9,0,,,,
15/3/2019,14,3200.179932,281.309998,0,3.1,0,0,28.8,0,,,,
16/3/2019,5,3200.179932,281.309998,0,3.1,0,0,28.7,0,,,,
18/3/2019,9,3212.959961,282.329987,0,3.1,0,0,28.7,0,,,,
19/3/2019,13,3220.919922,282.399994,0,3.1,0,0,28.9,0,,,,
20/3/2019,19,3207.659912,281.549988,44,3.1,0,0,29.3,0,,,,
21/3/2019,15,3213.649902,284.730011,0,3.1,0,8.8,28,0,,,,
22/3/2019,13,3212.100098,279.25,0,3.1,0,0,28.7,0,,,,
23/3/2019,1,3212.100098,279.25,0,3.1,0,0,29.3,0,,,,
25/3/2019,11,3182.919922,279.040009,44,3.1,0,6.6,28.6,0,,,,
26/3/2019,10,3200.280029,281.119995,0,3.1,0,0.8,29.6,0,,,,
27/3/2019,13,3198.389893,279.649994,90,3.1,0,0,30,0,,,,
28/3/2019,12,3203.580078,280.709991,44,3.1,0,29,27.9,0,,,,
29/3/2019,9,3212.879883,282.480011,47,3.1,0,0,28.8,0,,,,
30/3/2019,2,3212.879883,282.480011,0,3.1,0,0,27.6,0,,,,
1/4/2019,14,3250.51001,285.829987,0,3.1,0,26,27.2,0,,,,
2/4/2019,9,3279.780029,285.970001,0,3.1,0,0,28.1,0,,,,
